index_code,con_code,trade_date,weight
399975.SZ,601990.SH,20210226,0.961
399975.SZ,603093.SH,20210226,0.111
399975.SZ,000166.SZ,20210630,2.514
399975.SZ,000686.SZ,20210630,0.707
399975.SZ,000712.SZ,20210630,0.459
399975.SZ,000728.SZ,20210630,1.451
399975.SZ,000750.SZ,20210630,0.963
399975.SZ,000776.SZ,20210630,2.67
399975.SZ,000783.SZ,20210630,1.689
399975.SZ,002500.SZ,20210630,0.861
399975.SZ,002670.SZ,20210630,0.788
399975.SZ,002673.SZ,20210630,0.879
399975.SZ,002736.SZ,20210630,1.847
399975.SZ,002797.SZ,20210630,1.431
399975.SZ,002926.SZ,20210630,0.904
399975.SZ,002939.SZ,20210630,0.618
399975.SZ,002945.SZ,20210630,0.222
399975.SZ,002961.SZ,20210630,0.17
399975.SZ,300059.SZ,20210630,15.909
399975.SZ,600030.SH,20210630,12.661
399975.SZ,600061.SH,20210630,1.3
399975.SZ,600095.SH,20210630,0.374
399975.SZ,600109.SH,20210630,1.83
399975.SZ,600155.SH,20210630,0.776
399975.SZ,600369.SH,20210630,0.964
399975.SZ,600621.SH,20210630,0.502
399975.SZ,600837.SH,20210630,6.617
399975.SZ,600864.SH,20210630,0.373
399975.SZ,600909.SH,20210630,0.938
399975.SZ,600918.SH,20210630,0.494
399975.SZ,600958.SH,20210630,2.487
399975.SZ,600999.SH,20210630,4.206
399975.SZ,601066.SH,20210630,1.825
399975.SZ,601099.SH,20210630,1.377
399975.SZ,601108.SH,20210630,1.571
399975.SZ,601162.SH,20210630,1.255
399975.SZ,601198.SH,20210630,0.898
399975.SZ,601211.SH,20210630,4.607
399975.SZ,601236.SH,20210630,0.587
399975.SZ,601375.SH,20210630,0.6
399975.SZ,601377.SH,20210630,3.084
399975.SZ,601456.SH,20210630,0.533
399975.SZ,601555.SH,20210630,1.543
399975.SZ,601688.SH,20210630,4.85
399975.SZ,601696.SH,20210630,1.023
399975.SZ,601788.SH,20210630,2.083
399975.SZ,601878.SH,20210630,1.209
399975.SZ,601881.SH,20210630,0.828
399975.SZ,601901.SH,20210630,2.296
399975.SZ,601990.SH,20210630,1.156
399975.SZ,601995.SH,20210630,0.964
399975.SZ,603093.SH,20210630,0.106
399975.SZ,000166.SZ,20210730,2.503
399975.SZ,000686.SZ,20210730,0.708
399975.SZ,000712.SZ,20210730,0.467
399975.SZ,000728.SZ,20210730,1.42
399975.SZ,000750.SZ,20210730,0.964
399975.SZ,000776.SZ,20210730,2.952
399975.SZ,000783.SZ,20210730,1.729
399975.SZ,002500.SZ,20210730,0.877
399975.SZ,002670.SZ,20210730,0.699
399975.SZ,002673.SZ,20210730,0.852
399975.SZ,002736.SZ,20210730,1.975
399975.SZ,002797.SZ,20210730,1.356
399975.SZ,002926.SZ,20210730,0.898
399975.SZ,002939.SZ,20210730,0.556
399975.SZ,002945.SZ,20210730,0.213
399975.SZ,002961.SZ,20210730,0.168
399975.SZ,300059.SZ,20210730,16.361
399975.SZ,600030.SH,20210730,12.455
399975.SZ,600061.SH,20210730,1.234
399975.SZ,600095.SH,20210730,0.267
399975.SZ,600109.SH,20210730,1.679
399975.SZ,600155.SH,20210730,0.738
399975.SZ,600369.SH,20210730,0.976
399975.SZ,600621.SH,20210730,0.548
399975.SZ,600837.SH,20210730,6.899
399975.SZ,600864.SH,20210730,0.38
399975.SZ,600909.SH,20210730,0.929
399975.SZ,600918.SH,20210730,0.453
399975.SZ,600958.SH,20210730,2.952
399975.SZ,600999.SH,20210730,3.98
399975.SZ,601066.SH,20210730,1.664
399975.SZ,601099.SH,20210730,1.372
399975.SZ,601108.SH,20210730,1.582
399975.SZ,601162.SH,20210730,1.2
399975.SZ,601198.SH,20210730,0.919
399975.SZ,601211.SH,20210730,4.738
399975.SZ,601236.SH,20210730,0.628
399975.SZ,601375.SH,20210730,0.597
399975.SZ,601377.SH,20210730,3.083
399975.SZ,601456.SH,20210730,0.471
399975.SZ,601555.SH,20210730,1.575
399975.SZ,601688.SH,20210730,4.813
399975.SZ,601696.SH,20210730,0.802
399975.SZ,601788.SH,20210730,1.912
399975.SZ,601878.SH,20210730,1.113
399975.SZ,601881.SH,20210730,0.795
399975.SZ,601901.SH,20210730,2.339
399975.SZ,601990.SH,20210730,1.228
399975.SZ,601995.SH,20210730,0.881
399975.SZ,603093.SH,20210730,0.103
399975.SZ,000166.SZ,20210831,2.503
399975.SZ,000686.SZ,20210831,0.709
399975.SZ,000712.SZ,20210831,0.412
399975.SZ,000728.SZ,20210831,1.42
399975.SZ,000750.SZ,20210831,0.932
399975.SZ,000776.SZ,20210831,3.321
399975.SZ,000783.SZ,20210831,1.711
399975.SZ,002500.SZ,20210831,0.834
399975.SZ,002670.SZ,20210831,0.647
399975.SZ,002673.SZ,20210831,0.861
399975.SZ,002736.SZ,20210831,2.079
399975.SZ,002797.SZ,20210831,1.271
399975.SZ,002926.SZ,20210831,0.903
399975.SZ,002939.SZ,20210831,0.591
399975.SZ,002945.SZ,20210831,0.202
399975.SZ,002961.SZ,20210831,0.178
399975.SZ,300059.SZ,20210831,14.889
399975.SZ,600030.SH,20210831,12.926
399975.SZ,600061.SH,20210831,1.417
399975.SZ,600095.SH,20210831,0.245
399975.SZ,600109.SH,20210831,1.571
399975.SZ,600155.SH,20210831,0.739
399975.SZ,600369.SH,20210831,1.007
399975.SZ,600621.SH,20210831,0.493
399975.SZ,600837.SH,20210831,7.251
399975.SZ,600864.SH,20210831,0.379
399975.SZ,600909.SH,20210831,0.901
399975.SZ,600918.SH,20210831,0.445
399975.SZ,600958.SH,20210831,3.694
399975.SZ,600999.SH,20210831,3.982
399975.SZ,601066.SH,20210831,1.611
399975.SZ,601099.SH,20210831,1.313
399975.SZ,601108.SH,20210831,1.541
399975.SZ,601162.SH,20210831,1.109
399975.SZ,601198.SH,20210831,0.905
399975.SZ,601211.SH,20210831,4.733
399975.SZ,601236.SH,20210831,0.709
399975.SZ,601375.SH,20210831,0.596
399975.SZ,601377.SH,20210831,3.147
399975.SZ,601456.SH,20210831,0.458
399975.SZ,601555.SH,20210831,1.735
399975.SZ,601688.SH,20210831,4.985
399975.SZ,601696.SH,20210831,0.734
399975.SZ,601788.SH,20210831,1.835
399975.SZ,601878.SH,20210831,1.137
399975.SZ,601881.SH,20210831,0.784
399975.SZ,601901.SH,20210831,2.075
399975.SZ,601990.SH,20210831,1.142
399975.SZ,601995.SH,20210831,0.84
399975.SZ,603093.SH,20210831,0.099
399975.SZ,000166.SZ,20211130,2.739
399975.SZ,000686.SZ,20211130,0.742
399975.SZ,000712.SZ,20211130,0.415
399975.SZ,000728.SZ,20211130,1.369
399975.SZ,000750.SZ,20211130,0.894
399975.SZ,000776.SZ,20211130,4.156
399975.SZ,000783.SZ,20211130,1.674
399975.SZ,002500.SZ,20211130,0.819
399975.SZ,002670.SZ,20211130,0.674
399975.SZ,002673.SZ,20211130,0.843
399975.SZ,002736.SZ,20211130,1.914
399975.SZ,002797.SZ,20211130,1.408
399975.SZ,002926.SZ,20211130,0.879
399975.SZ,002939.SZ,20211130,0.692
399975.SZ,002945.SZ,20211130,0.17
399975.SZ,002961.SZ,20211130,0.194
399975.SZ,300059.SZ,20211130,16.967
399975.SZ,600030.SH,20211130,12.183
399975.SZ,600061.SH,20211130,1.239
399975.SZ,600095.SH,20211130,0.258
399975.SZ,600109.SH,20211130,1.549
399975.SZ,600155.SH,20211130,0.695
399975.SZ,600369.SH,20211130,0.971
399975.SZ,600621.SH,20211130,0.419
399975.SZ,600837.SH,20211130,6.872
399975.SZ,600864.SH,20211130,0.354
399975.SZ,600909.SH,20211130,0.865
399975.SZ,600918.SH,20211130,0.48
399975.SZ,600958.SH,20211130,3.533
399975.SZ,600999.SH,20211130,3.8
399975.SZ,601066.SH,20211130,1.643
399975.SZ,601099.SH,20211130,1.304
399975.SZ,601108.SH,20211130,1.539
399975.SZ,601162.SH,20211130,1.006
399975.SZ,601198.SH,20211130,1.163
399975.SZ,601211.SH,20211130,4.539
399975.SZ,601236.SH,20211130,0.635
399975.SZ,601375.SH,20211130,0.579
399975.SZ,601377.SH,20211130,2.759
399975.SZ,601456.SH,20211130,0.361
399975.SZ,601555.SH,20211130,1.634
399975.SZ,601688.SH,20211130,4.902
399975.SZ,601696.SH,20211130,0.682
399975.SZ,601788.SH,20211130,1.698
399975.SZ,601878.SH,20211130,1.159
399975.SZ,601881.SH,20211130,0.809
399975.SZ,601901.SH,20211130,1.919
399975.SZ,601990.SH,20211130,1.056
399975.SZ,601995.SH,20211130,0.754
399975.SZ,603093.SH,20211130,0.093
399975.SZ,000166.SZ,20211231,3.159
399975.SZ,000686.SZ,20211231,0.675
399975.SZ,000712.SZ,20211231,0.386
399975.SZ,000728.SZ,20211231,1.288
399975.SZ,000750.SZ,20211231,0.858
399975.SZ,000776.SZ,20211231,3.985
399975.SZ,000783.SZ,20211231,1.598
399975.SZ,002500.SZ,20211231,0.778
399975.SZ,002670.SZ,20211231,0.61
399975.SZ,002673.SZ,20211231,1.185
399975.SZ,002736.SZ,20211231,1.813
399975.SZ,002797.SZ,20211231,1.347
399975.SZ,002926.SZ,20211231,0.849
399975.SZ,002939.SZ,20211231,0.66
399975.SZ,002945.SZ,20211231,0.202
399975.SZ,300059.SZ,20211231,15.408
399975.SZ,600030.SH,20211231,12.319
399975.SZ,600061.SH,20211231,1.157
399975.SZ,600095.SH,20211231,0.316
399975.SZ,600109.SH,20211231,1.501
399975.SZ,600155.SH,20211231,0.664
399975.SZ,600369.SH,20211231,0.962
399975.SZ,600621.SH,20211231,0.402
399975.SZ,600837.SH,20211231,6.481
399975.SZ,600864.SH,20211231,0.348
399975.SZ,600906.SH,20211231,0.453
399975.SZ,600909.SH,20211231,0.835
399975.SZ,600918.SH,20211231,1.522
399975.SZ,600958.SH,20211231,3.371
399975.SZ,600999.SH,20211231,3.586
399975.SZ,601066.SH,20211231,2.081
399975.SZ,601099.SH,20211231,1.224
399975.SZ,601108.SH,20211231,1.53
399975.SZ,601162.SH,20211231,0.961
399975.SZ,601198.SH,20211231,1.029
399975.SZ,601211.SH,20211231,4.418
399975.SZ,601236.SH,20211231,0.616
399975.SZ,601375.SH,20211231,0.649
399975.SZ,601377.SH,20211231,2.898
399975.SZ,601456.SH,20211231,0.548
399975.SZ,601555.SH,20211231,1.958
399975.SZ,601688.SH,20211231,5.008
399975.SZ,601696.SH,20211231,1.023
399975.SZ,601788.SH,20211231,1.597
399975.SZ,601878.SH,20211231,1.12
399975.SZ,601881.SH,20211231,0.79
399975.SZ,601901.SH,20211231,1.767
399975.SZ,601990.SH,20211231,1.2
399975.SZ,601995.SH,20211231,0.863
399975.SZ,000166.SZ,20220128,3.111
399975.SZ,000686.SZ,20220128,0.703
399975.SZ,000712.SZ,20220128,0.377
399975.SZ,000728.SZ,20220128,1.295
399975.SZ,000750.SZ,20220128,0.879
399975.SZ,000776.SZ,20220128,3.64
399975.SZ,000783.SZ,20220128,1.6
399975.SZ,002500.SZ,20220128,0.753
399975.SZ,002670.SZ,20220128,0.595
399975.SZ,002673.SZ,20220128,1.205
399975.SZ,002736.SZ,20220128,1.869
399975.SZ,002797.SZ,20220128,1.29
399975.SZ,002926.SZ,20220128,0.842
399975.SZ,002939.SZ,20220128,0.626
399975.SZ,002945.SZ,20220128,0.223
399975.SZ,300059.SZ,20220128,14.061
399975.SZ,600030.SH,20220128,14.25
399975.SZ,600061.SH,20220128,1.14
399975.SZ,600095.SH,20220128,0.29
399975.SZ,600109.SH,20220128,1.482
399975.SZ,600155.SH,20220128,0.665
399975.SZ,600369.SH,20220128,0.939
399975.SZ,600621.SH,20220128,0.383
399975.SZ,600837.SH,20220128,6.554
399975.SZ,600864.SH,20220128,0.344
399975.SZ,600906.SH,20220128,0.473
399975.SZ,600909.SH,20220128,0.835
399975.SZ,600918.SH,20220128,1.431
399975.SZ,600958.SH,20220128,3.03
399975.SZ,600999.SH,20220128,3.662
399975.SZ,601066.SH,20220128,2.03
399975.SZ,601099.SH,20220128,1.274
399975.SZ,601108.SH,20220128,1.448
399975.SZ,601162.SH,20220128,0.956
399975.SZ,601198.SH,20220128,1.011
399975.SZ,601211.SH,20220128,4.701
399975.SZ,601236.SH,20220128,0.593
399975.SZ,601375.SH,20220128,0.719
399975.SZ,601377.SH,20220128,2.734
399975.SZ,601456.SH,20220128,0.62
399975.SZ,601555.SH,20220128,1.868
399975.SZ,601688.SH,20220128,5.201
399975.SZ,601696.SH,20220128,0.991
399975.SZ,601788.SH,20220128,1.586
399975.SZ,601878.SH,20220128,1.131
399975.SZ,601881.SH,20220128,0.799
399975.SZ,601901.SH,20220128,1.789
399975.SZ,601990.SH,20220128,1.174
399975.SZ,601995.SH,20220128,0.826
399975.SZ,000166.SZ,20220228,3.218
399975.SZ,000686.SZ,20220228,0.722
399975.SZ,000712.SZ,20220228,0.423
399975.SZ,000728.SZ,20220228,1.349
399975.SZ,000750.SZ,20220228,0.929
399975.SZ,000776.SZ,20220228,3.435
399975.SZ,000783.SZ,20220228,1.666
399975.SZ,002500.SZ,20220228,0.792
399975.SZ,002670.SZ,20220228,0.642
399975.SZ,002673.SZ,20220228,1.271
399975.SZ,002736.SZ,20220228,1.861
399975.SZ,002797.SZ,20220228,1.333
399975.SZ,002926.SZ,20220228,0.873
399975.SZ,002939.SZ,20220228,0.622
399975.SZ,002945.SZ,20220228,0.234
399975.SZ,300059.SZ,20220228,12.644
399975.SZ,600030.SH,20220228,14.252
399975.SZ,600061.SH,20220228,1.186
399975.SZ,600095.SH,20220228,0.314
399975.SZ,600109.SH,20220228,1.53
399975.SZ,600155.SH,20220228,0.73
399975.SZ,600369.SH,20220228,0.974
399975.SZ,600621.SH,20220228,0.409
399975.SZ,600837.SH,20220228,6.767
399975.SZ,600864.SH,20220228,0.372
399975.SZ,600906.SH,20220228,0.45
399975.SZ,600909.SH,20220228,0.863
399975.SZ,600918.SH,20220228,1.488
399975.SZ,600958.SH,20220228,3.193
399975.SZ,600999.SH,20220228,3.666
399975.SZ,601066.SH,20220228,2.082
399975.SZ,601099.SH,20220228,1.335
399975.SZ,601108.SH,20220228,1.47
399975.SZ,601162.SH,20220228,0.951
399975.SZ,601198.SH,20220228,1.037
399975.SZ,601211.SH,20220228,4.694
399975.SZ,601236.SH,20220228,0.576
399975.SZ,601375.SH,20220228,0.719
399975.SZ,601377.SH,20220228,2.733
399975.SZ,601456.SH,20220228,0.658
399975.SZ,601555.SH,20220228,1.971
399975.SZ,601688.SH,20220228,5.087
399975.SZ,601696.SH,20220228,1.015
399975.SZ,601788.SH,20220228,1.622
399975.SZ,601878.SH,20220228,1.117
399975.SZ,601881.SH,20220228,0.813
399975.SZ,601901.SH,20220228,1.843
399975.SZ,601990.SH,20220228,1.221
399975.SZ,601995.SH,20220228,0.849
399975.SZ,000166.SZ,20220331,3.258
399975.SZ,000686.SZ,20220331,0.717
399975.SZ,000712.SZ,20220331,0.442
399975.SZ,000728.SZ,20220331,1.442
399975.SZ,000750.SZ,20220331,0.941
399975.SZ,000776.SZ,20220331,3.434
399975.SZ,000783.SZ,20220331,1.592
399975.SZ,002500.SZ,20220331,0.805
399975.SZ,002670.SZ,20220331,0.697
399975.SZ,002673.SZ,20220331,1.28
399975.SZ,002736.SZ,20220331,1.892
399975.SZ,002797.SZ,20220331,1.3
399975.SZ,002926.SZ,20220331,0.872
399975.SZ,002939.SZ,20220331,0.585
399975.SZ,002945.SZ,20220331,0.259
399975.SZ,300059.SZ,20220331,13.512
399975.SZ,600030.SH,20220331,13.515
399975.SZ,600061.SH,20220331,1.196
399975.SZ,600095.SH,20220331,0.312
399975.SZ,600109.SH,20220331,1.533
399975.SZ,600155.SH,20220331,0.749
399975.SZ,600369.SH,20220331,0.954
399975.SZ,600621.SH,20220331,0.431
399975.SZ,600837.SH,20220331,6.564
399975.SZ,600864.SH,20220331,0.381
399975.SZ,600906.SH,20220331,0.468
399975.SZ,600909.SH,20220331,0.921
399975.SZ,600918.SH,20220331,1.5
399975.SZ,600958.SH,20220331,3.027
399975.SZ,600999.SH,20220331,3.544
399975.SZ,601066.SH,20220331,1.996
399975.SZ,601099.SH,20220331,1.314
399975.SZ,601108.SH,20220331,1.406
399975.SZ,601162.SH,20220331,0.992
399975.SZ,601198.SH,20220331,1.041
399975.SZ,601211.SH,20220331,4.677
399975.SZ,601236.SH,20220331,0.646
399975.SZ,601375.SH,20220331,0.738
399975.SZ,601377.SH,20220331,2.716
399975.SZ,601456.SH,20220331,0.624
399975.SZ,601555.SH,20220331,1.995
399975.SZ,601688.SH,20220331,5.059
399975.SZ,601696.SH,20220331,1.229
399975.SZ,601788.SH,20220331,1.607
399975.SZ,601878.SH,20220331,1.076
399975.SZ,601881.SH,20220331,0.847
399975.SZ,601901.SH,20220331,1.831
399975.SZ,601990.SH,20220331,1.2
399975.SZ,601995.SH,20220331,0.883
399975.SZ,000166.SZ,20220429,3.265
399975.SZ,000686.SZ,20220429,0.653
399975.SZ,000712.SZ,20220429,0.395
399975.SZ,000728.SZ,20220429,1.307
399975.SZ,000750.SZ,20220429,0.907
399975.SZ,000776.SZ,20220429,3.37
399975.SZ,000783.SZ,20220429,1.522
399975.SZ,002500.SZ,20220429,0.764
399975.SZ,002670.SZ,20220429,0.685
399975.SZ,002673.SZ,20220429,1.186
399975.SZ,002736.SZ,20220429,1.982
399975.SZ,002797.SZ,20220429,1.322
399975.SZ,002926.SZ,20220429,0.78
399975.SZ,002939.SZ,20220429,0.545
399975.SZ,002945.SZ,20220429,0.265
399975.SZ,300059.SZ,20220429,15.646
399975.SZ,600030.SH,20220429,13.666
399975.SZ,600061.SH,20220429,1.169
399975.SZ,600095.SH,20220429,0.272
399975.SZ,600109.SH,20220429,1.414
399975.SZ,600155.SH,20220429,0.673
399975.SZ,600369.SH,20220429,0.878
399975.SZ,600621.SH,20220429,0.368
399975.SZ,600837.SH,20220429,6.19
399975.SZ,600864.SH,20220429,0.322
399975.SZ,600906.SH,20220429,0.343
399975.SZ,600909.SH,20220429,0.873
399975.SZ,600918.SH,20220429,1.43
399975.SZ,600958.SH,20220429,3.469
399975.SZ,600999.SH,20220429,3.357
399975.SZ,601066.SH,20220429,1.986
399975.SZ,601099.SH,20220429,1.304
399975.SZ,601108.SH,20220429,1.647
399975.SZ,601162.SH,20220429,0.921
399975.SZ,601198.SH,20220429,0.942
399975.SZ,601211.SH,20220429,4.665
399975.SZ,601236.SH,20220429,0.604
399975.SZ,601375.SH,20220429,0.677
399975.SZ,601377.SH,20220429,2.471
399975.SZ,601456.SH,20220429,0.476
399975.SZ,601555.SH,20220429,1.941
399975.SZ,601688.SH,20220429,4.871
399975.SZ,601696.SH,20220429,1.232
399975.SZ,601788.SH,20220429,1.575
399975.SZ,601878.SH,20220429,1.012
399975.SZ,601881.SH,20220429,0.848
399975.SZ,601901.SH,20220429,1.785
399975.SZ,601990.SH,20220429,1.171
399975.SZ,601995.SH,20220429,0.854
399975.SZ,000166.SZ,20220531,3.225
399975.SZ,000686.SZ,20220531,0.639
399975.SZ,000712.SZ,20220531,0.437
399975.SZ,000728.SZ,20220531,1.246
399975.SZ,000750.SZ,20220531,0.927
399975.SZ,000776.SZ,20220531,3.577
399975.SZ,000783.SZ,20220531,1.557
399975.SZ,002500.SZ,20220531,0.789
399975.SZ,002670.SZ,20220531,0.788
399975.SZ,002673.SZ,20220531,1.171
399975.SZ,002736.SZ,20220531,1.861
399975.SZ,002797.SZ,20220531,1.333
399975.SZ,002926.SZ,20220531,0.785
399975.SZ,002939.SZ,20220531,0.572
399975.SZ,002945.SZ,20220531,0.269
399975.SZ,300059.SZ,20220531,15.512
399975.SZ,600030.SH,20220531,13.702
399975.SZ,600061.SH,20220531,1.117
399975.SZ,600095.SH,20220531,0.297
399975.SZ,600109.SH,20220531,1.297
399975.SZ,600155.SH,20220531,0.669
399975.SZ,600369.SH,20220531,0.876
399975.SZ,600621.SH,20220531,0.406
399975.SZ,600837.SH,20220531,6.23
399975.SZ,600864.SH,20220531,0.344
399975.SZ,600906.SH,20220531,0.371
399975.SZ,600909.SH,20220531,0.853
399975.SZ,600918.SH,20220531,1.434
399975.SZ,600958.SH,20220531,3.529
399975.SZ,600999.SH,20220531,3.383
399975.SZ,601066.SH,20220531,2.059
399975.SZ,601099.SH,20220531,1.325
399975.SZ,601108.SH,20220531,1.66
399975.SZ,601162.SH,20220531,0.931
399975.SZ,601198.SH,20220531,0.934
399975.SZ,601211.SH,20220531,4.618
399975.SZ,601236.SH,20220531,0.527
399975.SZ,601375.SH,20220531,0.67
399975.SZ,601377.SH,20220531,2.344
399975.SZ,601456.SH,20220531,0.521
399975.SZ,601555.SH,20220531,1.845
399975.SZ,601688.SH,20220531,4.848
399975.SZ,601696.SH,20220531,1.181
399975.SZ,601788.SH,20220531,1.594
399975.SZ,601878.SH,20220531,1.059
399975.SZ,601881.SH,20220531,0.805
399975.SZ,601901.SH,20220531,1.821
399975.SZ,601990.SH,20220531,1.188
399975.SZ,601995.SH,20220531,0.875
399975.SZ,000166.SZ,20220630,2.459
399975.SZ,000686.SZ,20220630,0.624
399975.SZ,000712.SZ,20220630,0.43
399975.SZ,000728.SZ,20220630,1.036
399975.SZ,000750.SZ,20220630,0.88
399975.SZ,000776.SZ,20220630,3.519
399975.SZ,000783.SZ,20220630,1.46
399975.SZ,002500.SZ,20220630,0.786
399975.SZ,002670.SZ,20220630,0.709
399975.SZ,002673.SZ,20220630,1.115
399975.SZ,002736.SZ,20220630,1.755
399975.SZ,002797.SZ,20220630,1.37
399975.SZ,002926.SZ,20220630,0.785
399975.SZ,002939.SZ,20220630,0.601
399975.SZ,002945.SZ,20220630,0.262
399975.SZ,300059.SZ,20220630,14.806
399975.SZ,600030.SH,20220630,13.442
399975.SZ,600061.SH,20220630,1.039
399975.SZ,600095.SH,20220630,0.419
399975.SZ,600109.SH,20220630,1.279
399975.SZ,600155.SH,20220630,0.657
399975.SZ,600369.SH,20220630,0.839
399975.SZ,600621.SH,20220630,0.588
399975.SZ,600837.SH,20220630,6.022
399975.SZ,600864.SH,20220630,0.333
399975.SZ,600906.SH,20220630,0.371
399975.SZ,600909.SH,20220630,0.815
399975.SZ,600918.SH,20220630,1.356
399975.SZ,600958.SH,20220630,3.394
399975.SZ,600999.SH,20220630,3.4
399975.SZ,601066.SH,20220630,2.388
399975.SZ,601099.SH,20220630,1.296
399975.SZ,601108.SH,20220630,1.627
399975.SZ,601162.SH,20220630,1.402
399975.SZ,601198.SH,20220630,0.915
399975.SZ,601211.SH,20220630,4.358
399975.SZ,601236.SH,20220630,0.548
399975.SZ,601375.SH,20220630,0.731
399975.SZ,601377.SH,20220630,2.402
399975.SZ,601456.SH,20220630,0.559
399975.SZ,601555.SH,20220630,1.765
399975.SZ,601688.SH,20220630,5.314
399975.SZ,601696.SH,20220630,1.41
399975.SZ,601788.SH,20220630,1.957
399975.SZ,601878.SH,20220630,1.403
399975.SZ,601881.SH,20220630,0.793
399975.SZ,601901.SH,20220630,1.756
399975.SZ,601990.SH,20220630,1.173
399975.SZ,601995.SH,20220630,1.654
399975.SZ,000166.SZ,20220729,2.565
399975.SZ,000686.SZ,20220729,0.671
399975.SZ,000712.SZ,20220729,0.46
399975.SZ,000728.SZ,20220729,1.165
399975.SZ,000750.SZ,20220729,0.911
399975.SZ,000776.SZ,20220729,3.247
399975.SZ,000783.SZ,20220729,1.448
399975.SZ,002500.SZ,20220729,0.809
399975.SZ,002670.SZ,20220729,0.665
399975.SZ,002673.SZ,20220729,1.175
399975.SZ,002736.SZ,20220729,1.828
399975.SZ,002797.SZ,20220729,1.413
399975.SZ,002926.SZ,20220729,0.806
399975.SZ,002939.SZ,20220729,0.576
399975.SZ,002945.SZ,20220729,0.284
399975.SZ,300059.SZ,20220729,14.055
399975.SZ,600030.SH,20220729,13.182
399975.SZ,600061.SH,20220729,1.082
399975.SZ,600095.SH,20220729,0.414
399975.SZ,600109.SH,20220729,1.307
399975.SZ,600155.SH,20220729,0.674
399975.SZ,600369.SH,20220729,0.875
399975.SZ,600621.SH,20220729,0.537
399975.SZ,600837.SH,20220729,6.213
399975.SZ,600864.SH,20220729,0.354
399975.SZ,600906.SH,20220729,0.357
399975.SZ,600909.SH,20220729,0.841
399975.SZ,600918.SH,20220729,1.4
399975.SZ,600958.SH,20220729,3.116
399975.SZ,600999.SH,20220729,3.554
399975.SZ,601066.SH,20220729,2.327
399975.SZ,601099.SH,20220729,1.315
399975.SZ,601108.SH,20220729,1.631
399975.SZ,601162.SH,20220729,1.438
399975.SZ,601198.SH,20220729,0.914
399975.SZ,601211.SH,20220729,4.489
399975.SZ,601236.SH,20220729,0.573
399975.SZ,601375.SH,20220729,0.739
399975.SZ,601377.SH,20220729,2.385
399975.SZ,601456.SH,20220729,0.526
399975.SZ,601555.SH,20220729,1.822
399975.SZ,601688.SH,20220729,5.378
399975.SZ,601696.SH,20220729,1.445
399975.SZ,601788.SH,20220729,2.04
399975.SZ,601878.SH,20220729,1.43
399975.SZ,601881.SH,20220729,0.772
399975.SZ,601901.SH,20220729,1.863
399975.SZ,601990.SH,20220729,1.216
399975.SZ,601995.SH,20220729,1.709
399975.SZ,000166.SZ,20220831,2.539
399975.SZ,000686.SZ,20220831,0.68
399975.SZ,000712.SZ,20220831,0.437
399975.SZ,000728.SZ,20220831,1.291
399975.SZ,000750.SZ,20220831,0.917
399975.SZ,000776.SZ,20220831,3.279
399975.SZ,000783.SZ,20220831,1.484
399975.SZ,002500.SZ,20220831,0.845
399975.SZ,002670.SZ,20220831,0.656
399975.SZ,002673.SZ,20220831,1.171
399975.SZ,002736.SZ,20220831,1.797
399975.SZ,002797.SZ,20220831,1.395
399975.SZ,002926.SZ,20220831,0.851
399975.SZ,002939.SZ,20220831,0.758
399975.SZ,002945.SZ,20220831,0.265
399975.SZ,300059.SZ,20220831,13.714
399975.SZ,600030.SH,20220831,12.838
399975.SZ,600061.SH,20220831,1.138
399975.SZ,600095.SH,20220831,0.413
399975.SZ,600109.SH,20220831,1.301
399975.SZ,600155.SH,20220831,0.681
399975.SZ,600369.SH,20220831,0.88
399975.SZ,600621.SH,20220831,0.555
399975.SZ,600837.SH,20220831,6.167
399975.SZ,600864.SH,20220831,0.369
399975.SZ,600906.SH,20220831,0.358
399975.SZ,600909.SH,20220831,0.944
399975.SZ,600918.SH,20220831,1.392
399975.SZ,600958.SH,20220831,3.051
399975.SZ,600999.SH,20220831,3.313
399975.SZ,601066.SH,20220831,2.332
399975.SZ,601099.SH,20220831,1.286
399975.SZ,601108.SH,20220831,1.662
399975.SZ,601162.SH,20220831,1.42
399975.SZ,601198.SH,20220831,0.905
399975.SZ,601211.SH,20220831,4.494
399975.SZ,601236.SH,20220831,0.538
399975.SZ,601375.SH,20220831,0.727
399975.SZ,601377.SH,20220831,2.914
399975.SZ,601456.SH,20220831,0.536
399975.SZ,601555.SH,20220831,1.852
399975.SZ,601688.SH,20220831,5.212
399975.SZ,601696.SH,20220831,1.405
399975.SZ,601788.SH,20220831,2.111
399975.SZ,601878.SH,20220831,1.428
399975.SZ,601881.SH,20220831,0.86
399975.SZ,601901.SH,20220831,1.928
399975.SZ,601990.SH,20220831,1.27
399975.SZ,601995.SH,20220831,1.643
399975.SZ,000166.SZ,20220930,2.661
399975.SZ,000686.SZ,20220930,0.693
399975.SZ,000712.SZ,20220930,0.463
399975.SZ,000728.SZ,20220930,1.282
399975.SZ,000750.SZ,20220930,0.942
399975.SZ,000776.SZ,20220930,3.23
399975.SZ,000783.SZ,20220930,1.543
399975.SZ,002500.SZ,20220930,0.834
399975.SZ,002670.SZ,20220930,0.678
399975.SZ,002673.SZ,20220930,1.196
399975.SZ,002736.SZ,20220930,1.897
399975.SZ,002797.SZ,20220930,1.401
